tweet_id,tweet_text,sector,sentiment_score,neg_pos
1573100547955363840,@TheKennethDarko Very brilliant and this must be the new discussion as often we chew pour pass and forget. The education system in Ghana teaches the child to compete right from onset so we always turn competition into conflict instead of collaboration and learning from each other to innovate.,education,,
1573098894862520320,Honored to be part of a historical Summit in Ghana with members of the Board of Governors @CalCommColleges the largest system of higher education in the nation and tap into our roots in order to better serve our African American Students! https://t.co/5csDMAvDT8,education,,
1573061953169268738,"📍Do you trust Ghana's education system to deliver quality education to your child? 

Share your thoughts with us on #GhanaTonight with @alfred_3fm.

#3NewsGH https://t.co/DEFlGw63UA",education,,
1573054318563020800,"Do you trust Ghana's education system to deliver quality education to your child? Share your thoughts with us on #GhanaTonight with @alfred_3fm.

#3NewsGH https://t.co/xRrzsMg91g",education,,
1573043101207257088,"I see people are focusing on her accent. 

Min for Education spoke about how our system has tamed our children. Her assertiveness is a product of the exposure she’s getting but In Ghana, we like our kids timid. https://t.co/FzYz7hPUUA",education,,
1573014158492172288,@tv3_ghana It isn’t only the education system. The whole Ghanaian set up has made a lot of people tame. If you talk your mind nooor them say you no dey respect. Smh,education,,
1573013250719223808,"Education Minister Dr Yaw Osei Adutwum says Ghana's 'chew and pour' system is hampering critical thinking and taming children.

Tune in tonight on #News360 for more.

#3NewsGH https://t.co/4Of1p7l9sR",education,,
1573012309840101378,"Education Minister Dr Yaw Osei Adutwum says Ghana's 'chew and pour' system is hampering critical thinking and taming children. Tune in tonight on #News360 via @tv3_ghana and https://t.co/0F6LNLJUpL for more.

#3NewsGH https://t.co/iq3cutSATF",education,,
1572988895876235265,"It's not impossible but it's highly improbable for anyone to follow his dreams in Ghana . The system will sit you down and you'll divert . Sad! I wanted to be a lawyer but the education system humbled me ... All in all , I'm now teaching and hope to be a lecturer some day!",education,,
1572982056669581315,"Ghana’s education system does not produce critical thinkers, says Education Minister https://t.co/7s9OrtUGcW #norvanreports @thePOE_T @Joe_Jackson_GH @DodooSnr @norvan986 @StatsGH @StockmanNigeria @Centre4EconsSvy @Datanomics_",education,,
1572981534314872838,"Ghana’s education system does not produce critical thinkers, says Education Minister https://t.co/7s9OrtU8no #norvanreports @thePOE_T @Joe_Jackson_GH @DodooSnr @norvan986 @StatsGH @StockmanNigeria @Centre4EconsSvy @Datanomics_",education,,
1572967404975570950,"@I_Am_Winter Our education system is trash, you said. Yet you believe other advanced countries will be intrested in our trash graduates. Our education system needs improvement, yes. But it's no where near trash. Did you school in Ghana?",education,,
1572956282826489860,"if only the powers that be will allow him. fixing the education system is the first step of a countries progress. if the ghanaian child the thrives in europe and america is given the same opportunity &amp; learning materials here in ghana, ghana will change. https://t.co/Gxk03fYk2U",education,,
1572932458953461761,"So. What have you done as the Minister of Education in #Ghana? You make policies for the sector w/o consulting key stakeholders &amp; you expect the system to be reformed. Eh heh! This is what fora like @UN want to hear, from Ghanaian 'leaders' to dazzle them with empty talk. https://t.co/T5thIDXG43",education,,
1572922672228749319,Stakeholders in the Ghana education system publicly expresses  great concerns but when we get to the classrooms they give us different options to teach the children. Don’t let social media fool you.,education,,
1572811844632604674,"Politicians in Ghana will take their kids go outside for better education. We will stay here and strive, they will have a better education system, have a good health care enjoy the comforts of living outside. As they grow old and weary they comeback and do politics so we can make",education,,
1572733656636198913,"@yoadutwum You have politicized our academic system in Ghana and traded once upon a time, quality education for political gains and yet have the energy to sit on wall stage and blame it on Covid? What has Covid got to do with lack of access to quality education in Ghana? Embarrassing!!",education,,
1572574533558898688,Let us join hands in the #girlchild #empowerment as we #educate our #girls to further in the various #stem in our #education system. #viral #highschool #trending #september  #globalcitizenfestival #rotaryinternational #rotaractghana #rotaract9102  #takeaction #Ghana  #Accra https://t.co/tWUy2EpTAu,education,,
1572350942888235008,"I just too surprised that nobody is talking about the bastardisation of the educational system by this unnecessary reforms being pursued by the government. 
If this goes through, education in Ghana will be dead and gone. 
Yet these big men will send their ward to better schools.",education,,
1572326418050326529,"@johnnikk7 @TomNardozza @TraderMuir @AZmilitary1 Here u are disgracing urself my hombre😁😁😁😁😂🤣 before the idiots (colonials) came to nigeria i dont know about ghana we have system of education, law and order, trade/business, religion and so on. Go and study our history that is why they destroy everything in iraq fools.",education,,
1572267914656649218,My life in the Ghana education system https://t.co/tbPKSpEzsq,education,,
1572223591436935168,@Captain_Jollof @MrYoung1_ @NYA_Kotoko Where in the tweet is NYA mentioned? Some of you and how you think makes one lose hope in Ghana's education system.,education,,
1572207446755803138,"#NEWS / Dr Edward Bush, the President of Consumers River College, California, United State of America has advocated for a paradigm shift in Africa’s educational system for the total liberation of the minds of all Africans.

 https://t.co/rmRSMNuFbh",education,,
1572180378307252224,"Meet @SamQuansah2 , 2021 Overall Best Male Teacher in the Awutu Senya District, Central Region🇬🇭

Sam is passionate about teaching &amp; wants Ghana's education system to be adequately resourced.
#TES2022Gh
#TransformingEducation 

Here is the full interview: https://t.co/bKlsPoOpow https://t.co/317JvBSfTN",education,,
1572174007218372608,Has Ghana's education system given STEM a sharp focus over the last decade?,education,,
1572116853442363392,"This post dey make Adey doubt Ghana’s Education System.

The comments under the post can break you down mentally 😂😂😂😂 https://t.co/ebjEigsbBu",education,,
1571958311687426049,Ghana's education system is trash let's change it https://t.co/YQAe4DW6Wx,education,,
1571946219034796038,Show how Ghana education system is keep disgracing urself https://t.co/wDiyBsrQ9q,education,,
1571945655446409217,The kind of politics NPP play in the Ghana's Education system. The ministry of education shouldn't allow this to go through. Hmm 🤔🤔🤔 @YendiMinicipal https://t.co/E0P5MlT4u7,education,,
1573988903094308866,@GanyoBi__ @NanaKAbabio bossu posterity far..use lorry fare and price of food to judge him..you can also use agyapa deal..when did Ghana become the capital for stupidity..your stomach is empty you are talking about tourism..WTF,food,,
1573040216973406208,"Food jar (Jojo’s baby store)

💵 Price: GHC 90

🌍 Ghana

🔗 To buy &amp; more info: https://t.co/7gA1qxLibY

#findwithcatlog https://t.co/rvY5ZIsK60",food,,
1574008345735864322,"Goal 1: End poverty : Ghanaian are poorer than we’ve been 4 - 6 years ago.

Goal 2: End hunger. More Ghanaian are hungry due to high cost food in Ghana.

Goal 3 : Good healthcare :More health professionals have fled the country in the last  4- 6 years than ever.

What work ? https://t.co/AyGywnnYMK",food,,
1573249436930965504,@tv3_ghana Yes. Rising cost of food and utilities is one of the increasing terrorism threat .,food,,
1573332708725506049,@asemota It's been working for me. The only issue I'm having is my metabolism rate. My system got used to one meal per day that if I do 2 meals wahala go start.,food,,
1571903800750792705,"@DejaRu22 The three meals per day paradigm is killing us.

Your digestive system is literally working all of the time. Non stop. Gut biomes wrecked these days 

When you fast, your body freezes in time. You quite literally slow your aging.",food,,
1573996310683963392,"What was a weight loss game changer for you? Was there a certain snack, meal, system, mindset, habit, activity, etc that made weight loss more achievable for you?
 
 https://t.co/StBfzUqQko 
 
#hälsosammat #healthylifestyle #healthy #snack #hemlagat #hälsosam #glutenfree",food,,
1573972847143395328,"The foregoing awesome system permits your skin to renew in addition , shift body-fat https://t.co/IAjqw1NaGn",food,,
1573860652527099905,@RecklessBeading @mhdksafa Taxes. If they could buy you lunches I'm sure they could afford taxes to take advantage of a universal system designed to make sure all kids get at least one meal a day. I can feed my kid but I take advantage of the free lunches provided by my local park during the summer.,food,,
1573844201057517568,"@mommamia1217 @Donna901B Still trying to think of a male equivalent like ""Men can no longer take a dump after each meal as it puts too much strain on the sewer system. BMs will be restricted to one session every other day even if life-threatening bowel obstructions or perforations occur.""",food,,
1573777396792270854,"@Win98Tech I wanted a food buff system that encouraged you to go find food vendors and vending machines. A day is 3 hours, which means you could have a meal provide an hour long buff.

Yes, I am suggesting they should've gone for the Yakuza route.",food,,
1573722221692194817,"one meal a day bc thats all i have the energy for 
fk u eoys fk u education system",food,,
1573697765623926784,"@emwabili @WekesawaKisika @CMwachonda You are lucky to be among a few Kenyans who can afford to pay for good healthcare. There people who cannot even afford a meal a day leave alone purchase panadol. If you choose to work in public healthcare system, do so with an open heart.",food,,
1573409107612254224,"Since I'm home today taking care of my momma, I can have snacks throughout the day instead of a big meal for lunch which is better for my digestive system. So far I've had my protein drink, cheese &amp; crackers and an apple turnover, all spaced about 90 min apart from each other",food,,
1573380938616160259,"@CucsmanM What if the same person killed someone’s husband, father, brother, uncle or grandfather. What punishment such person deserve. Should he go to jail, have three meal a day and the family mourning their loved one. SA courts and justice system are very weak, people will use necklace",food,,
1573374587588468736,"The foregoing awesome system permits your skin to renew in addition , shift body-fat https://t.co/pwHNe0mGIO",food,,
1573301460401528832,Its 3:30PM and I didn’t had any food yet. I’m going to have a 261 cals coffee (it’s a lot I know but it’s fit in my limit for the day) Meal plan is 1083 cals bc i wanna start my digestive system. I’ll took more lax tonight.,food,,
1573026040196251648,Been living by that one meal a day for long enough and i still question my immune system’s weakness,food,,
1572895356874264583,"6. Reward yourself.
Setup an external reward system.
Have a cheat meal on Sunday when you've run each day this week.
When you've read a book each day, watch a movie on the weekend.
When we reward the behavior, we're more likely to remain committed to the behavior.",food,,
1572829801018429442,"The foregoing awesome system permits your skin to renew in addition , shift body-fat https://t.co/x9vxpwgUlo",food,,
1572827692948488193,@GMB With the #CostOfLivingCrisis why can’t every child in school in England regardless of their class get a free school meal like the rest of the UK when #England is the biggest contributor to the tax system #GMB this would guarantee one hot meal for every child a day in England,food,,
1572460841076670464,Weightloss is undoubtedly simplistic as soon as incorporate my the following splendid magic-formula that will permit your body system to improve good being https://t.co/VRUSCi86kd,food,,
1572363990126465029,Weightloss is undoubtedly simplistic as soon as incorporate my the following splendid magic-formula that will permit your body system to improve good being https://t.co/7PXRCCuG2q,food,,
1572089028349935618,Weightloss is undoubtedly simplistic as soon as incorporate my the following splendid magic-formula that will permit your body system to improve good being https://t.co/M1trRtF5vu,food,,
1571926216588005377,I know it's been said a bunch but I am so pro-rice for like every meal. You can literally make it taste like whatever you want with seasonings. This tweet brought to you by benadryl not leaving my system as fast as I thought it would and my nap messing my day up entirely.,food,,
1571716083723149313,Weightloss is undoubtedly simplistic as soon as incorporate my the following splendid magic-formula that will permit your body system to improve good being https://t.co/7PXRCCu8cS,food,,
1574112998993428480,"@28delayslater Agree 💯 for the vast majority of keto bros (meat heavy)

I also believe there are clinical applications for LCHF using healthy (plant based) fats. 

The research for using it as a long-term diet pattern is very thin regardless.",food,,
1574058703707426816,"@BiggestComeback I don't know about any kidnappings, but any kind of ideological position or opinion can generate cult-like behaviour. Diet-related opinions are no exception. 

Outsiders seem to pattern-match ""low-carb"" with ""keto"", and would probably consider you part of any ""keto cult"".",food,,
1574006418461655046,"Here is an overview of a Mediterranean eating pattern, how to create a healthy Mediterranean plate using the Diabetes Plate Method and Mediterranean recipes you can try.   https://t.co/KjqXFrPYYg",food,,
1573945386695536641,"You go to a running coach and ask them to make you an elite one, they will ask you to change exercise, diet, sleep pattern, resting time so much that you might need to quit your job.

Even after that you need proper genetics and might have trained a decade late",food,,
1573905017437839361,Good morning!  Happy Sunday.  I drank too much Diet Coke while out for dinner last night and i’ve messed up my sleep pattern again.  Still i did manage to catch up on a bit of #Strictly https://t.co/bteqr8Oiap,food,,
1573702477316136961,@diethingy ga ada makanan spesifik yg bisa nurunin BB. yg bisa nurunin BB ya pattern/diet methodnya,food,,
1573670577310953472,"Intermittent fasting is not a diet in the conventional sense, but rather an eating pattern - a timed approach to eating.",food,,
1573635986537447425,"The flexitarian eating pattern is more of a lifestyle change as opposed to a diet, consisting of consuming more plant-based, whole foods and limiting processed and packaged foods.   https://t.co/wSn4GAXQ0t",food,,
1573615411060510720,"Nut consumption is associated with a shift of the NMR lipoprotein subfraction profile to a less atherogenic pattern among older individuals at high CVD risk (open access)

https://t.co/dJ5NGL6urp

#nutrition #diet #nuts #MetabolicSyndrome #InsulinResistance #Cholesterol",food,,
1573545278388375552,"Portfolio rebalancing is like making changes in your diet in accordance with the changes in your nutrition requirement.
Rebalancing helps you
- Manage to change risks
- Adapt your investing pattern to match your evolving lifestyle
- Reassess your investments to match changes. https://t.co/CIh1oL8KpG",food,,
1573538999750299649,@dren_braves @ me every time I get Two Days into a diet or relatively healthy eating pattern,food,,
1573490625487437824,"@Mangan150 There's a clear pattern here:

Refined oils are the highest in LA.

And from looking at this, it would also make sense that while LA is a normal nutrient in our diet, it shouldn't be consumed in high amounts.

As no natural fat source contains high amounts.",food,,
1573419642013507585,Excited to share this item from my #etsy shop: Knitted Iced Doughnut Knitting Pattern  #embroidery #knit #knitting #yummy #diet #party #shop #fun #knittedcake #knitteddoughnut #doughnuts #yarn #icedcakes #yarncake https://t.co/z2SrlRdJsH https://t.co/2pPCZJNARh,food,,
1573417569402638336,"Nuestra última publicación sobre adhesión a un patrón de dieta paleolítica y riesgo de cáncer de mama

Associations of the Paleolithic Diet Pattern Scores and the Risk of Breast Cancer among Adults: A Case–Control Study

https://t.co/IV5YIxBqkz https://t.co/HR0hlJrBln",food,,
1573407094489120768,"@TheNutrivore Respectfully, what you call quackery can also be traced back to real people experiencing real benefits when following a specific dietary pattern. I don’t deny what the science says or that it has value, but none of that matters to someone if their diet works for them.",food,,
1573311897989947393,"@fleurdicker69 personally, i do daily exercise for about 1 - 2 hrs a day (morning) and intermittent fasting (also abt fasting, it doesn’t specify which foods you should eat but rather when you should eat them so it's not really a diet? more like an eating pattern).",food,,
1573302855653629952,Colorful Agriculture Watercolor Aubergine Pattern Green Bright Cartoon Cooking Diet Bathroom Shower Curtain 66×72 inch https://t.co/cCeKFjO7VN,food,,
1573236975242719232,"@Kaisarion666 @anarchoboognish Yes, that's a definitive part of the western pattern diet pretty much independent of weight. That's also a thoroughly global trend, now.",food,,
1573069643199447040,"@GodsLoveFamous I fainted last night. Ambulance was called. I was OK in the end, but just passed out. Pretty sure it was related to a recent injury in which I was overwhelmed with fear and pain...How about you? What's changed in your diet, sleep pattern? Are you good now?",food,,
1573059746122584065,"@scriblerian Track your diet, sleep, etc and see if there's a pattern?",food,,
1573051389919793152,"Best diet for middle aged men wanting to get in shape 

-Whole Foods, high protein 

Best diet for women in wanting to lose fat 

-Whole Foods, high protein 

Best diet for “busy entrepreneurs” wanting to get fit 

-Whole Foods, high protein 

—notice a pattern?",food,,
1572975460627222529,"Here is an overview of a Mediterranean eating pattern, how to create a healthy Mediterranean plate using the Diabetes Plate Method and Mediterranean recipes you can try.   https://t.co/T6M8DfysbD",food,,
1572936517454123008,"@thareaalthing However the taste of squirt varies a lot &amp; I haven't been able to identify a pattern. The flavor ranges from pleasantly mild and neutral to unpleasantly bitter and acidic. I need to track diet more closely, but I wouldn't be surprised if squirt contains at least some urine. (2/2)",food,,
1572624466718375937,"Dr. Christopher Patterson describes a pattern of increased prevalence of dementia in women, and considers why -and what modifiable risk factors we should focus on. Answer: diet, exercise, cognitive training, and monitoring have greatest potential for those at greatest risk. https://t.co/Ghp4ZvnFEV",food,,
1572497198608252930,#RT @GaiaPluto: RT @DDCrochetDesign: Excited to share this item from my #etsy shop: Crochet Cake Selection 5 Cakes to Make PDF Pattern #pastries #sewing #crochet #crochetpattern #crochetcake #cakes #earlybiz #cakecakecake #diet #shopwindow #fun #teddybea… https://t.co/vTn8oFhVfO,food,,
1572479231137034240,"The Big 3 of Dieting:

1. Make your own meals from real food
2. Stop snacking
3. Don't drink calories

Every diet on earth (that works) follows this simple pattern.

IF you're confused by conflicting information, always start here.",food,,
1572467992159715328,Excited to share this item from my #etsy shop: Crochet Cake Selection 5 Cakes to Make PDF Pattern #pastries #sewing #crochet #crochetpattern #crochetcake #cakes #earlybiz #cakecakecake #diet #shopwindow #fun #teddybear #wip #yarncakes #yarncake #teaparty https://t.co/keDLdEeI1h https://t.co/tqYmwsGP9O,food,,
1572352666805870593,"Here is an overview of a Mediterranean eating pattern, how to create a healthy Mediterranean plate using the Diabetes Plate Method and Mediterranean recipes you can try.   https://t.co/3WhGlTNI20",food,,
1572329260949377025,"The Big 3 of Dieting:

1. Make your own meals from real food
2. Stop snacking
3. Don't drink calories

Every diet on earth (that works) follows this simple pattern.

IF you're confused by conflicting information, always start here.",food,,
1572249212875689984,"@KellyKatharin I pay key attention to my diet,my job is very active n any issues my primary care physician pops in, period still irregular bt I can live with tht. Male pattern hair growth, thts nt the end of the world. I've been getting recommendations 4 gynecologist so will explore eventually",food,,
1572168943309053952,"Okinawa Flat Belly Tonic is an effective powdered weight loss supplement. As it is a 100% natural formulation, it produces results without having to change your lifestyle or diet pattern. Click👉https://t.co/img7D90AWd learn more.  https://t.co/uSQA7rHlQi via @pinterest",food,,
1572165474418565120,"@CozminoNtsomi General confusion, anger issues, diet pattern may be affected. Irritation.. phela those hormones awekho so zyakhala.",food,,
1572151383104552960,"Edwards had set this pattern when he was twenty-one years old when he wrote in his diary, “By a sparingness in diet, but the Rurals to restore and perpetuate that old governmental power bequeathed to them by the empire.",food,,
1572133776163229696,"Living life with and beyond bowel cancer can be tough. 💛

Shifting your focus can be incredibly beneficial. Some things to focus on are:

- Sleep pattern
- Diet
- Emotional and physical wellbeing

#BowelCancer #BowelCancerAwareness https://t.co/PUtO47aAsj",food,,
1572119053715529728,"@ElieJarrougeMD 16hrs without eating anything is not an uphill task, it shouldn't be even called as fasting. Real fasting starts when you feel that emptiness in the pit of stomach which usually begins after 18-20hrs.

16hrs can be easily practiced by almost 95% people with any diet pattern.",food,,
1572090593890672641,"@RebelByThought hydrate with juices and water ,no any heavy diet rest ,if platelets on lower side then avoid biting and chewable diet rare risk gum bleeding SLEEP as per pattern less hard work ,studies tells repeat Platelets 24Hrs some cases 8Hrsly",food,,
1572078346225143808,"Okinawa Flat Belly Tonic is an effective powdered weight loss supplement. As it is a 100% natural formulation, it produces results without having to change your lifestyle or diet pattern. Click👉https://t.co/A8mqvpI9hZ and learn more. https://t.co/qb0tGoDszh via @pinterest",food,,
1572067488854319104,"The ketogenic diet is less about being restrictive and more about following a breadcrumb path to a high-fat, low-carb food pattern that really works.
#Keto #AtticEsoterica #Printable #LowCarb #KetoMealPlanner #FoodList #KetoFoodList 

https://t.co/PhgPqN9APX",food,,
1572058056153829376,Male pattern baldness and diet pepsi got my dick sucked😓😓🥵😩🙄🙄 thank God I was getting backed up😇😇😴😴😴,food,,
1572017948239097856,"Okinawa Flat Belly Tonic is an effective powdered weight loss supplement. As it is a 100% natural formulation, it produces results without having to change your lifestyle or diet pattern. Find out more by clicking👉https://t.co/A8mqvpI9hZ  https://t.co/1kCHUZTQ6a via @pinterest",food,,
1571923155371044865,"@1813Doncarlo But then we'd only know who they were based on their flag, hat, news source, voting pattern, language, triggers, conspiracies, support of supremacy, policy positions, diet, football boycott, &amp; thoughts on lives that matter...",food,,
1571877650708176898,"@jolowcarb According to Benjamin Bikman, PhD, high fat, low carb diet will reverse Pattern B. Also, he states that statins promote insulin resistance &amp; Pattern B - not Pattern A. These conclusions are referenced. Why would ""my MD want me to take it"" is the puzzling question. https://t.co/KBEJvP4nXk",food,,
1571861679629107200,The Mediterranean diet has been shown time and again to lower heart attack and stroke risks. But it's not about eating specific amounts of particular foods. It's a pattern of healthy eating that includes 👇 https://t.co/oltTzeRppI,food,,
1571734503835705346,"After #gallbladdersurgery, many patients have one common fear. They often think about how active they can be after their gallbladder is removed. The second most common doubt is the diet pattern they need to follow after #gallbladderremovalsurgery 

https://t.co/ZT71gcnFW9",food,,
1571648733359804418,"Pattern, who a physician who prescribes my diet, and so he had
An empire there isn't ے⁦نون⁩- . The only loss    ك̷و̷د̶⁩ ⁦̸خ̷ص̸م̴⁩  .   is the best part https://t.co/YgDSXFbWzh",food,,
1574153560832475142,"@drlouisa_s pls dont change the diet you have been giving stonebwoy in recent times ..His vocals delivery is now something else .
#GIDIGBA #GlobalCitizenFestival",food,,
1574152761075064832,"Daily Diet Tip: You need to be in a caloric deficit to lose weight, but this doesn't mean you shouldn't focus on a whole foods and pasture-raised meat

It's never too late to make a positive dietary change.",food,,
1574152255271407616,I am grateful I decided to completely change my diet because after 2 beers I’m ready to dance on tables,food,,
1574152222694309891,"@OscarsWild1 @bazmd You seem to be missing the point, dufus. IT's about global ice mass balance change OVER TIME. Not just this year but every year. As we can see from your link, Greenland is on a crash diet. Antarctica too....
#Learn

https://t.co/CPbY8Ci5aw",food,,
1574149659588689927,"@fench_official_ ‘Cardio’ (low intensity walking, jogging, etc) is pointless if you’re trying to lose weight. You see the same fat dons on the treadmill for years with no change.

Use weights and get a proper routine and diet in check.",food,,
1574149470958555137,"@FitFlexFluid @Mel_Ankoly @danceswithfat @Loralei678 It costs nothing to eat less. That many people are manipulated by fad diets that don't work doesnt change that consuming less energy than you use will cause you to lose weight 

Also, the diet industry is tiny compared to the fast food and sugar industries.",food,,
1574148403617054721,"Just to let you know that after a year on the NHS Rewind program I have reversed type 2 diabetes, It took a lot of work in the gym a change of diet and prayer but finally I am not diabetic. Thanks be to the NHS and God",food,,
1574148165690953731,"@_Holly_Fox_ You crave what your gut microbes crave. They change with diet.

It makes you less powerful actually. Triggering inflammation and eventual poor health... Weaker.",food,,
1574146977276710912,"AD   WEIGHT+LOSS
Diet Life Coach Certification (Weight Loss and Nutrition)
Life Coach Certification for Dieting, Weight Loss/Gain, Nutrition, Ketogenic, Vegetarian, Habit Change (Health Coaching)..  https://t.co/8lB0UXJPoE",food,,
1574146360127160320,"Staples should put his money where his mouth is and  change his diet and exercise regime. Oh what's that?  99% of people that do this fail?  So the opposite of ""rational"". https://t.co/bMC29FXle7",food,,
1574145224896647170,"change your diet, you will barely have one. https://t.co/xE9nQRmBPh",food,,
1574145121947635712,I been flushing the same poop all day I gotta change my diet,food,,
1574145085431750656,"given the difficulty, I don’t think talking about planes a lot over the more achievable goals (electricity generation, diet change (still hard) and private transport (also still hard)) makes much sense.",food,,
1574143432326410240,We’re trying to change Rambo’s diet bc he’s suffering with allergies so I made some homemade dog treats yesterday and he loves them 🥹,food,,
1574142004614791170,"Another diet that didn’t work out...

“𝙈𝙖𝙮𝙗𝙚 𝙬𝙚𝙞𝙜𝙝𝙩 𝙡𝙤𝙨𝙨 𝙞𝙨 𝙣𝙤𝙩 𝙛𝙤𝙧 𝙢𝙚?”

Wrong.

Trendy diets on the internet are the reason why 99% of people fail to EVER make a lasting change to their body.",food,,
1574141529324560385,"which is why it always confuses me when people get so upset on twitter when musicians have to change their diet for their health. it may not just be physical health like cholesterol but also throat health. the most important asset

this does not apply to forced starvation diets. https://t.co/jhnhkwHxYg",food,,
1574138598357889025,@KomnenusAlexios @local_rocky @tacobellkhalsa @punjabisingh_ @write2nishant @puneet_sahani Please change ur diet. https://t.co/vZLcFvWQUz.  I know bad habit is hard to quit. For cow sake please. Drink milk.,food,,
1574135605742682112,"@PeterSweden7 @HilloneT1 I've eaten bugs in Asia but only because I was interested in what they tasted like.

I won't be forced to change my diet because of some faux ""crisis"".",food,,
1574132368159526917,"@PabloPastos @dots_t Management doesn't change biophysics, trophic levels, yield limits, or reduction in methane. It can improve it relative to worst methods, and great even though tradeoffs still, but not relative to diet changes away from animal sourced foods. https://t.co/KxWTqkfwlo",food,,
1574130181270376449,After the divorce I knew I needed to make a change and that’s when I dropped the alcohol and went on a plant based diet. Never looked back!,food,,
1574129656785158146,"Change The girls girl-watchers watch, drink Diet Bepis Generation Ahead",food,,
1574125677774774275,@AsadAToor @CMShehbaz The agencies he created and ran for over 40 years. And somehow someone else is to be blamed for it. Right? What nuts do you usually eat cuz any doctor would recommend you a change in diet rn.,food,,
1574124219138560008,@JuliaBarney16 @changwei1006 probably need to change u diet like a gym rat like me,food,,
1574119161449660416,"@ZKForTre What is ""heavily determined""? If anyone can reliably change their ""baseline"" levels (whatever that means) within a few days purely through diet and lifestyle, genetics can't be the main determinant.",food,,
1574117623201161219,"@JamesMelville Australia 🤔 they are trailing it in the UK, all in the name of Climate Change

https://t.co/ryUq4EJuhf",food,,
1574116281955110912,"@SkiSays @ThanksCancer ""You don't need chemotherapy or surgery. Just change your diet!""

""My [insert relative here] died of colon cancer.""

""Colon cancer's the good one. If you're going to have cancer, it's the one you want.""",food,,
1574115164198248448,"@AirJo_ody It’s been time to move to linebacker, time to change his diet plan lol",food,,
1574114230789357568,"Polycystic Ovaries Syndrome can majorly be treated with your diet and lifestyle. Get to know all the DOs and DONTs  about the food you need to cater for your health 

Readmore:
https://t.co/oaAAKcfrtB

#pcos #infertility #endometriosis #pcosweightloss #pcosawareness #pakistanbeat https://t.co/QCIh5oqsKg",food,,
1574113324006277120,"Pt6: The good news is that a change in diet to raw fruits and veggies will help. IMHO fruit is the way to go..fruits, berries, melons and herbal protocol. It may take time, but we all spent a lot of time destroying these bodies, so it will take time repairing.
@Flex_Wheeler",food,,
1574111653297541121,@catlovingcommie I did. I was on it for about 2-3 years and didn't substantially change my diet and still gained quiet a bit of weight.,food,,
1574110835139657731,"It's ridiculous. I've lost 10 kg since I've started diet &amp; walking more... Its not about the amount being too small.
But hiking on 🏔️ did not any change.
Maybe my weight is 🔻, but circuits are not... they keep increasing 😫
Bigger legs, bigger belly...
My body is a real curse 😖 https://t.co/wRezIiZgOO",food,,
1574110725013905408,"Plenty of Drs in the past. 

Very happy with current doc, who did recommend a diet change, but based on blood work, conversation, and my actual conditions. May have the benefit of weight loss, which could help said conditions, which have led to weight gain. https://t.co/dx143fxLtD",food,,
1574108949816791045,"I keep seeing things from accounts I've blocked. I think I made the right choice — nothing to change.

A diet that ""requires supplementation"" is _______? https://t.co/J4VPg5OIJT",food,,
1574106992339058688,"@DigitalGanon @Neo_Serval @FrHuToTea Pas besoin d'avoir une diete de fou, par exemple moi j'ai rien changé à ma diet depuis que j'ai repris en juillet
Juste je mange moins de gâteaux de merde, je bois que de l'eau
Résultat j'ai perdu bcp de gras et j'ai pris bcp de muscle en 2 mois, j'étais obèse avant",food,,
1574105857641615361,"#foodwave #manchester just managed 2,291 public engagements, supporting citizens to think about &amp; adopt a more #sustainable diet. ChickPea Curry, vegan potato salad &amp; fresh fruit, all examples that 'change' tastes great. Amazing team work @MetMUnch 👏 
@GroundworkGM @McrClimate https://t.co/okHCHPQJuF",food,,
1574105540061368322,"""It's not a short-term diet. It's a long-term lifestyle change.""",food,,
1574103434688532480,"which is supposed to help my body be more sensitive to insulin as i have insulin resistance. my current testosterone levels indicate that i am infertile. no matter how much i change my diet, food will not lower my testosterone to fertile levels. no matter how many foods i cut out",food,,
1574102506770206722,"@davidasinclair as you said, being able to quantify progress is a powerful motivation. I'm about to change diet following your recommendations, which biomarkers should I track for a before/after comparison? Something from a blood test please. Thank you!",food,,
1574100443818762240,"@ShamanicScience I'm so happy for you. 🙂

Did you change your diet to cut out products tainted with Glyphosate (RoumdUp)? I'm trying this and it's helping me.",food,,
1574099039456530435,"@mookie_bombs That’s why I mentioned the anaphylactic show as vomiting is a symptom, but it could be just coincidence as puppies can vomit just from a change of diet",food,,
1574097537954611200,"Whenever people ask about my workout routine or “diet” (that word is so loaded) I always try to change the topic bc it honestly just makes me look and feel insane knowing what I do to look a certain way bc I need to control one part of my life, in this case, my body",food,,
1574096711726899201,Nka thuba mpa jang ke sa gym nor change diet? Nna tota ke rata motogo. https://t.co/i5DcMf2T9f,food,,
1574096030773039104,@bye_bi_beth 9. I hit puberty at 10 and my body was literally preparing itself for that change and shifted from long and lean to slightly chubby and a “well meaning” neighbor told my mom to put me on a diet. Annnnnndddddd…..my mom actually listened to this “advice”.,food,,
1574094176878178305,"8/So I told him I was walking into town to go to the cricket ground. “Not going far, today - but yesterday I did 30km.” That’s amazing”, he said, “I’ve got arthritis - and a mate of mine, a pharmacist, told me only last week I should change to a plant-based diet",food,,
1574093895868518401,@_caterpillarray @danceswithfat @Loralei678 literally not! its telling you think any suggestion that someone change their diet is an immediate endorsement of an eating disorder or a suggestion that they just eat whatever they want so long as they hit an arbitrary cal target. its actually really fucking sad and destructive,food,,
